S_No,BillDate_and_Time,BillNo,Tbl_,Pax,KotNo,KOTDate_and_Time,Steward,Classification,MenuGroup,ItemCode,ItemName,Rate,Qty,Amount,Discount,CGS_2_5,SGS_2_5,Total,UserID,PayMode,Tips,Restaurant
10.0,2019-04-07T16:59:00,99.0,14.0,2.0,303.0,2019-04-07T14:26:00,Sunil,Liquor,Draught Beer,496.0,Budweiser Draught Pitcher(p),605.0,1.0,605.0,0.0,,,605.0,SUNIL,,,Timber
10.0,2019-04-07T16:59:00,99.0,14.0,2.0,303.0,2019-04-07T14:26:00,Sunil,Soft Drink,Soft Beverages,313.0,Fresh Lime Soda,80.0,1.0,80.0,0.0,2.0,2.0,84.0,SUNIL,,,Timber
10.0,2019-04-07T16:59:00,99.0,14.0,2.0,303.0,2019-04-07T14:26:00,Sunil,Food,Salads,2.0,Mixed Bean Usli,145.0,1.0,145.0,0.0,3.625,3.625,152.26,SUNIL,,,Timber
10.0,2019-04-07T16:59:00,99.0,14.0,2.0,303.0,2019-04-07T14:26:00,Sunil,Food,Vegetarian Starters,22.0,KADALE BELE VADE,155.0,1.0,155.0,0.0,3.875,3.875,162.76,SUNIL,,,Timber
10.0,2019-04-07T16:59:00,99.0,14.0,2.0,303.0,2019-04-07T14:26:00,Sunil,Liquor,Draught Beer,497.0,Budweiser Draught Mug (p),135.0,1.0,135.0,0.0,,,135.0,SUNIL,,,Timber
10.0,2019-04-07T16:59:00,99.0,14.0,2.0,303.0,2019-04-07T14:26:00,Sunil,Liquor,Draught Beer,497.0,Budweiser Draught Mug (p),135.0,2.0,270.0,0.0,,,270.0,SUNIL,,,Timber
11.0,2019-04-07T17:30:00,100.0,10.0,2.0,339.0,2019-04-07T16:36:00,Sunil,Liquor,Draught Beer,511.0,Budweiser Draught Tower (p),1150.0,1.0,1150.0,0.0,,,1150.0,SUNIL,,,Timber
11.0,2019-04-07T17:30:00,100.0,10.0,2.0,339.0,2019-04-07T16:36:00,Sunil,Food,Vegetarian Starters,327.0,Peanut Masala,104.99999999999999,1.0,105.0,0.0,2.625,2.625,110.26,SUNIL,,,Timber
11.0,2019-04-07T17:30:00,100.0,10.0,2.0,339.0,2019-04-07T16:36:00,Sunil,Soft Drink,Soft Beverages,309.0,BOTTLED WATER,20.0,1.0,20.0,0.0,0.5,0.5,21.0,SUNIL,,,Timber
12.0,2019-04-07T17:35:00,101.0,5.0,2.0,299.0,2019-04-07T13:27:00,Amalnathan,Soft Drink,Soft Beverages,309.0,BOTTLED WATER,20.0,1.0,20.0,0.0,0.5,0.5,21.0,SUNIL,,,Timber
12.0,2019-04-07T17:35:00,101.0,5.0,2.0,299.0,2019-04-07T13:27:00,Amalnathan,Liquor,Beers 650ml,248.0,Budweiser,275.0,1.0,275.0,0.0,,,275.0,SUNIL,,,Timber
12.0,2019-04-07T17:35:00,101.0,5.0,2.0,299.0,2019-04-07T13:27:00,Amalnathan,Liquor,Beers 650ml,248.0,Budweiser,275.0,1.0,275.0,0.0,,,275.0,SUNIL,,,Timber
12.0,2019-04-07T17:35:00,101.0,5.0,2.0,299.0,2019-04-07T13:27:00,Amalnathan,Food,Vegetarian Starters,408.0,French Fries Plain,145.0,1.0,145.0,0.0,3.625,3.625,152.26,SUNIL,,,Timber
12.0,2019-04-07T17:35:00,101.0,5.0,2.0,299.0,2019-04-07T13:27:00,Amalnathan,Liquor,Beers 650ml,248.0,Budweiser,275.0,1.0,275.0,0.0,,,275.0,SUNIL,,,Timber
12.0,2019-04-07T17:35:00,101.0,5.0,2.0,299.0,2019-04-07T13:27:00,Amalnathan,Food,Vegetarian Starters,521.0,Potato Wedges,165.0,1.0,165.0,0.0,4.125,4.125,173.26,SUNIL,,,Timber
12.0,2019-04-07T17:35:00,101.0,5.0,2.0,299.0,2019-04-07T13:27:00,Amalnathan,Liquor,Beers 650ml,248.0,Budweiser,275.0,1.0,275.0,0.0,,,275.0,SUNIL,,,Timber
12.0,2019-04-07T17:35:00,101.0,5.0,2.0,299.0,2019-04-07T13:27:00,Amalnathan,Food,Bread,152.0,Tandoori Roti,55.0,1.0,55.0,0.0,1.375,1.375,57.76,SUNIL,,,Timber
12.0,2019-04-07T17:35:00,101.0,5.0,2.0,299.0,2019-04-07T13:27:00,Amalnathan,Food,Bread,152.0,Tandoori Roti,55.0,1.0,55.0,0.0,1.375,1.375,57.76,SUNIL,,,Timber
12.0,2019-04-07T17:35:00,101.0,5.0,2.0,299.0,2019-04-07T13:27:00,Amalnathan,Food,Bread,152.0,Tandoori Roti,55.0,1.0,55.0,0.0,1.375,1.375,57.76,SUNIL,,,Timber
12.0,2019-04-07T17:35:00,101.0,5.0,2.0,299.0,2019-04-07T13:27:00,Amalnathan,Food,Indian Mains,119.0,Kadai Paneer,245.0,1.0,245.0,0.0,6.125,6.125,257.26,SUNIL,,,Timber
12.0,2019-04-07T17:35:00,101.0,5.0,2.0,299.0,2019-04-07T13:27:00,Amalnathan,Soft Drink,Soft Beverages,309.0,BOTTLED WATER,20.0,1.0,20.0,0.0,0.5,0.5,21.0,SUNIL,,,Timber
13.0,2019-04-07T17:38:00,102.0,7.0,2.0,326.0,2019-04-07T16:01:00,Amalnathan,Liquor,Draught Beer,603.0,Budwesier Draught Mug 500ml (m),215.0,1.0,215.0,0.0,,,215.0,SUNIL,,,Timber
13.0,2019-04-07T17:38:00,102.0,7.0,2.0,326.0,2019-04-07T16:01:00,Amalnathan,Liquor,Draught Beer,603.0,Budwesier Draught Mug 500ml (m),215.0,1.0,215.0,0.0,,,215.0,SUNIL,,,Timber
13.0,2019-04-07T17:38:00,102.0,7.0,2.0,326.0,2019-04-07T16:01:00,Amalnathan,Food,Non Vegetarian Starters,44.0,Peri Peri Chicken Wings 1/2 Doz,215.0,1.0,215.0,0.0,5.375,5.375,225.76,SUNIL,,,Timber
13.0,2019-04-07T17:38:00,102.0,7.0,2.0,326.0,2019-04-07T16:01:00,Amalnathan,Food,Non Vegetarian Starters,57.0,Garlic Pepper Murg,245.0,1.0,245.0,0.0,6.125,6.125,257.26,SUNIL,,,Timber
13.0,2019-04-07T17:38:00,102.0,7.0,2.0,326.0,2019-04-07T16:01:00,Amalnathan,Food,Non Vegetarian Starters,44.0,Peri Peri Chicken Wings 1/2 Doz,215.0,1.0,215.0,0.0,5.375,5.375,225.76,SUNIL,,,Timber
13.0,2019-04-07T17:38:00,102.0,7.0,2.0,326.0,2019-04-07T16:01:00,Amalnathan,Food,Vegetarian Starters,521.0,Potato Wedges,165.0,1.0,165.0,0.0,4.125,4.125,173.26,SUNIL,,,Timber
13.0,2019-04-07T17:38:00,102.0,7.0,2.0,326.0,2019-04-07T16:01:00,Amalnathan,Liquor,Draught Beer,603.0,Budwesier Draught Mug 500ml (m),215.0,1.0,215.0,0.0,,,215.0,SUNIL,,,Timber
13.0,2019-04-07T17:38:00,102.0,7.0,2.0,326.0,2019-04-07T16:01:00,Amalnathan,Liquor,Draught Beer,503.0,Budweiser Draught Mug (m),155.0,1.0,155.0,0.0,,,155.0,SUNIL,,,Timber
14.0,2019-04-07T18:11:00,103.0,17.0,2.0,337.0,2019-04-07T16:31:00,Sunil,Liquor,Strong Beers 650ml,252.0,Kingfisher Strong,285.0,1.0,285.0,0.0,,,285.0,SUNIL,,,Timber
14.0,2019-04-07T18:11:00,103.0,17.0,2.0,337.0,2019-04-07T16:31:00,Sunil,Food,Mocktails,239.0,VIRGIN WATERMELON MOJITO,155.0,1.0,155.0,0.0,3.875,3.875,162.76,SUNIL,,,Timber
14.0,2019-04-07T18:11:00,103.0,17.0,2.0,337.0,2019-04-07T16:31:00,Sunil,Food,Salads,2.0,Mixed Bean Usli,145.0,1.0,145.0,0.0,3.625,3.625,152.26,SUNIL,,,Timber
14.0,2019-04-07T18:11:00,103.0,17.0,2.0,337.0,2019-04-07T16:31:00,Sunil,Food,Vegetarian Starters,35.0,CHILLI CHEESE FRIES,165.0,1.0,165.0,0.0,4.125,4.125,173.26,SUNIL,,,Timber
14.0,2019-04-07T18:11:00,103.0,17.0,2.0,337.0,2019-04-07T16:31:00,Sunil,Liquor,Strong Beers 650ml,252.0,Kingfisher Strong,285.0,1.0,285.0,0.0,,,285.0,SUNIL,,,Timber
15.0,2019-04-07T18:45:00,104.0,4.0,2.0,350.0,2019-04-07T17:29:00,Sunil,Soft Drink,Soft Beverages,350.0,Canjuice,80.0,1.0,80.0,0.0,2.0,2.0,84.0,SUNIL,,,Timber
15.0,2019-04-07T18:45:00,104.0,4.0,2.0,350.0,2019-04-07T17:29:00,Sunil,Liquor,Draught Beer,496.0,Budweiser Draught Pitcher(p),605.0,1.0,605.0,0.0,,,605.0,SUNIL,,,Timber
15.0,2019-04-07T18:45:00,104.0,4.0,2.0,350.0,2019-04-07T17:29:00,Sunil,Food,Vegetarian Starters,408.0,French Fries Plain,145.0,1.0,145.0,0.0,3.625,3.625,152.26,SUNIL,,,Timber
15.0,2019-04-07T18:45:00,104.0,4.0,2.0,350.0,2019-04-07T17:29:00,Sunil,Liquor,Beers 650ml,428.0,Amstel 650ml,285.0,1.0,285.0,0.0,,,285.0,SUNIL,,,Timber
16.0,2019-04-07T19:01:00,105.0,2.0,2.0,346.0,2019-04-07T17:05:00,Sunil,Liquor,Draught Beer,496.0,Budweiser Draught Pitcher(p),605.0,1.0,605.0,0.0,,,605.0,SUNIL,,,Timber
16.0,2019-04-07T19:01:00,105.0,2.0,2.0,346.0,2019-04-07T17:05:00,Sunil,Food,Vegetarian Starters,35.0,CHILLI CHEESE FRIES,165.0,1.0,165.0,0.0,4.125,4.125,173.26,SUNIL,,,Timber
16.0,2019-04-07T19:01:00,105.0,2.0,2.0,346.0,2019-04-07T17:05:00,Sunil,Liquor,Draught Beer,496.0,Budweiser Draught Pitcher(p),605.0,1.0,605.0,0.0,,,605.0,SUNIL,,,Timber
17.0,2019-04-07T19:14:00,107.0,3.0,2.0,345.0,2019-04-07T17:05:00,Sunil,Food,Vegetarian Starters,327.0,Peanut Masala,104.99999999999999,1.0,105.0,0.0,2.625,2.625,110.26,SUNIL,,,Timber
17.0,2019-04-07T19:14:00,107.0,3.0,2.0,345.0,2019-04-07T17:05:00,Sunil,Food,Pizzas,105.0,SPINACH GARLIC AND FETA,215.0,1.0,215.0,0.0,5.375,5.375,225.76,SUNIL,,,Timber
18.0,2019-04-07T19:14:00,108.0,3.0,2.0,349.0,2019-04-07T17:18:00,Sunil,Liquor,Draught Beer,511.0,Budweiser Draught Tower (p),1150.0,1.0,1150.0,0.0,,,1150.0,SUNIL,,,Timber
19.0,2019-04-07T20:03:00,109.0,11.0,2.0,313.0,2019-04-07T15:04:00,Amalnathan,Liquor,Draught Beer,502.0,Budweiser Draught Pitcher ( M),625.0,1.0,625.0,0.0,,,625.0,SUNIL,,,Timber
19.0,2019-04-07T20:03:00,109.0,11.0,2.0,313.0,2019-04-07T15:04:00,Amalnathan,Food,Vegetarian Starters,36.0,MASALA PAPAD,75.0,1.0,75.0,0.0,1.875,1.875,78.76,SUNIL,,,Timber
19.0,2019-04-07T20:03:00,109.0,11.0,2.0,313.0,2019-04-07T15:04:00,Amalnathan,Food,Salads,9.0,Boiled Peanut Usli,110.0,1.0,110.0,0.0,2.75,2.75,115.5,SUNIL,,,Timber
19.0,2019-04-07T20:03:00,109.0,11.0,2.0,313.0,2019-04-07T15:04:00,Amalnathan,Liquor,Liqueur,338.0,Cranberry Bzr,195.0,1.0,195.0,0.0,,,195.0,SUNIL,,,Timber
20.0,2019-04-07T20:20:00,110.0,17.0,2.0,360.0,2019-04-07T19:18:00,Sunil,Liquor,Draught Beer,496.0,Budweiser Draught Pitcher(p),605.0,1.0,605.0,0.0,,,605.0,SUNIL,,,Timber
20.0,2019-04-07T20:20:00,110.0,17.0,2.0,360.0,2019-04-07T19:18:00,Sunil,Food,Vegetarian Starters,408.0,French Fries Plain,145.0,1.0,145.0,0.0,3.625,3.625,152.26,SUNIL,,,Timber
20.0,2019-04-07T20:20:00,110.0,17.0,2.0,360.0,2019-04-07T19:18:00,Sunil,Food,Non Vegetarian Starters,535.0,Chicken Pepper Fry 1/2,124.99999999999999,1.0,125.0,0.0,3.125,3.125,131.26,SUNIL,,,Timber
21.0,2019-04-07T20:51:00,111.0,15.0,2.0,362.0,2019-04-07T19:28:00,Sunil,Liquor,Beers 650ml,246.0,Kingfisher Ultra 650ml,295.0,1.0,295.0,0.0,,,295.0,SUNIL,,,Timber
21.0,2019-04-07T20:51:00,111.0,15.0,2.0,362.0,2019-04-07T19:28:00,Sunil,Liquor,Liqueur,351.0,Jamican Fasion,195.0,1.0,195.0,0.0,,,195.0,SUNIL,,,Timber
21.0,2019-04-07T20:51:00,111.0,15.0,2.0,362.0,2019-04-07T19:28:00,Sunil,Food,Vegetarian Starters,341.0,Mushroom Chilli,245.0,1.0,245.0,0.0,6.125,6.125,257.26,SUNIL,,,Timber
21.0,2019-04-07T20:51:00,111.0,15.0,2.0,362.0,2019-04-07T19:28:00,Sunil,Food,Vegetarian Starters,408.0,French Fries Plain,145.0,1.0,145.0,0.0,3.625,3.625,152.26,SUNIL,,,Timber
21.0,2019-04-07T20:51:00,111.0,15.0,2.0,362.0,2019-04-07T19:28:00,Sunil,Liquor,Liqueur,338.0,Cranberry Bzr,195.0,1.0,195.0,0.0,,,195.0,SUNIL,,,Timber
21.0,2019-04-07T20:51:00,111.0,15.0,2.0,362.0,2019-04-07T19:28:00,Sunil,Food,Salads,5.0,Watermelon And Feta Salad,195.0,1.0,195.0,0.0,4.875,4.875,204.76,SUNIL,,,Timber
22.0,2019-04-07T21:00:00,112.0,2.0,2.0,370.0,2019-04-07T19:52:00,Sunil,Liquor,Draught Beer,497.0,Budweiser Draught Mug (p),135.0,1.0,135.0,0.0,,,135.0,SUNIL,,,Timber
22.0,2019-04-07T21:00:00,112.0,2.0,2.0,370.0,2019-04-07T19:52:00,Sunil,Liquor,Draught Beer,497.0,Budweiser Draught Mug (p),135.0,1.0,135.0,0.0,,,135.0,SUNIL,,,Timber
22.0,2019-04-07T21:00:00,112.0,2.0,2.0,370.0,2019-04-07T19:52:00,Sunil,Food,Vegetarian Starters,29.0,Paneer Chilli,245.0,1.0,245.0,0.0,6.125,6.125,257.26,SUNIL,,,Timber
22.0,2019-04-07T21:00:00,112.0,2.0,2.0,370.0,2019-04-07T19:52:00,Sunil,Soft Drink,Soft Beverages,309.0,BOTTLED WATER,20.0,1.0,20.0,0.0,0.5,0.5,21.0,SUNIL,,,Timber
22.0,2019-04-07T21:00:00,112.0,2.0,2.0,370.0,2019-04-07T19:52:00,Sunil,Food,Vegetarian Starters,33.0,Homestyle Nachos,255.0,1.0,255.0,0.0,6.375,6.375,267.76,SUNIL,,,Timber
22.0,2019-04-07T21:00:00,112.0,2.0,2.0,370.0,2019-04-07T19:52:00,Sunil,Liquor,Draught Beer,497.0,Budweiser Draught Mug (p),135.0,1.0,135.0,0.0,,,135.0,SUNIL,,,Timber
23.0,2019-04-07T21:06:00,113.0,1.0,2.0,373.0,2019-04-07T20:20:00,Amalnathan,Liquor,Signature Cocktails,208.0,Litchi Martini,275.0,1.0,275.0,0.0,,,275.0,SUNIL,,,Timber
23.0,2019-04-07T21:06:00,113.0,1.0,2.0,373.0,2019-04-07T20:20:00,Amalnathan,Liquor,Signature Cocktails,203.0,LOVE POTION,275.0,1.0,275.0,0.0,,,275.0,SUNIL,,,Timber
23.0,2019-04-07T21:06:00,113.0,1.0,2.0,373.0,2019-04-07T20:20:00,Amalnathan,Food,Non Vegetarian Starters,538.0,Military Style Khaima Balls 1/2,150.0,1.0,150.0,0.0,3.75,3.75,157.5,SUNIL,,,Timber
23.0,2019-04-07T21:06:00,113.0,1.0,2.0,373.0,2019-04-07T20:20:00,Amalnathan,Food,Non Vegetarian Starters,44.0,Peri Peri Chicken Wings 1/2 Doz,215.0,1.0,215.0,0.0,5.375,5.375,225.76,SUNIL,,,Timber
23.0,2019-04-07T21:06:00,113.0,1.0,2.0,373.0,2019-04-07T20:20:00,Amalnathan,Food,Non Vegetarian Starters,72.0,FRENCH CHICKEN,245.0,1.0,245.0,0.0,6.125,6.125,257.26,SUNIL,,,Timber
23.0,2019-04-07T21:06:00,113.0,1.0,2.0,373.0,2019-04-07T20:20:00,Amalnathan,Food,Salads,3.0,Koshambari Salad,124.99999999999999,1.0,125.0,0.0,3.125,3.125,131.26,SUNIL,,,Timber
23.0,2019-04-07T21:06:00,113.0,1.0,2.0,373.0,2019-04-07T20:20:00,Amalnathan,Liquor,Long Island Specials,223.0,O FIZZ,355.0,1.0,355.0,0.0,,,355.0,SUNIL,,,Timber
24.0,2019-04-07T21:39:00,114.0,4.0,4.0,375.0,2019-04-07T20:36:00,Amalnathan,Liquor,Scotch/ Bourbon,278.0,Jim Beam,195.0,2.0,390.0,0.0,,,390.0,SUNIL,,,Timber
24.0,2019-04-07T21:39:00,114.0,4.0,4.0,375.0,2019-04-07T20:36:00,Amalnathan,Soft Drink,Soft Beverages,306.0,Soda,30.0,1.0,30.0,0.0,0.75,0.75,31.5,SUNIL,,,Timber
24.0,2019-04-07T21:39:00,114.0,4.0,4.0,375.0,2019-04-07T20:36:00,Amalnathan,Soft Drink,Soft Beverages,309.0,BOTTLED WATER,20.0,1.0,20.0,0.0,0.5,0.5,21.0,SUNIL,,,Timber
24.0,2019-04-07T21:39:00,114.0,4.0,4.0,375.0,2019-04-07T20:36:00,Amalnathan,Food,Vegetarian Starters,515.0,Vegetarian Fried Platter,498.99999999999994,1.0,499.0,0.0,12.475,12.475,523.96,SUNIL,,,Timber
24.0,2019-04-07T21:39:00,114.0,4.0,4.0,375.0,2019-04-07T20:36:00,Amalnathan,Food,Non Vegetarian Starters,539.0,Mutton Khaima Pepper Fry,295.0,1.0,295.0,0.0,7.375,7.375,309.76,SUNIL,,,Timber
24.0,2019-04-07T21:39:00,114.0,4.0,4.0,375.0,2019-04-07T20:36:00,Amalnathan,Food,Biryani,168.0,Mutton Biryani,335.0,1.0,335.0,0.0,8.375,8.375,351.76,SUNIL,,,Timber
24.0,2019-04-07T21:39:00,114.0,4.0,4.0,375.0,2019-04-07T20:36:00,Amalnathan,Food,Biryani,169.0,Vegetarian Biryani,235.0,1.0,235.0,0.0,5.875,5.875,246.76,SUNIL,,,Timber
24.0,2019-04-07T21:39:00,114.0,4.0,4.0,375.0,2019-04-07T20:36:00,Amalnathan,Food,Vegetarian Starters,32.0,Cheesy Mushroom Melts,235.0,1.0,235.0,0.0,5.875,5.875,246.76,SUNIL,,,Timber
24.0,2019-04-07T21:39:00,114.0,4.0,4.0,375.0,2019-04-07T20:36:00,Amalnathan,Liquor,Scotch/ Bourbon,278.0,Jim Beam,195.0,1.0,195.0,0.0,,,195.0,SUNIL,,,Timber
25.0,2019-04-07T21:42:00,115.0,18.0,2.0,381.0,2019-04-07T20:53:00,Sunil,Food,Non Vegetarian Starters,72.0,FRENCH CHICKEN,245.0,1.0,245.0,0.0,6.125,6.125,257.26,SUNIL,,,Timber
25.0,2019-04-07T21:42:00,115.0,18.0,2.0,381.0,2019-04-07T20:53:00,Sunil,Food,Biryani,167.0,Chicken Biryani,275.0,1.0,275.0,0.0,6.875,6.875,288.76,SUNIL,,,Timber
26.0,2019-04-07T22:35:00,117.0,2.0,2.0,390.0,2019-04-07T21:31:00,Sunil,Food,Non Vegetarian Starters,59.0,Kalmi Kabab,255.0,1.0,255.0,0.0,6.375,6.375,267.76,SUNIL,,,Timber
26.0,2019-04-07T22:35:00,117.0,2.0,2.0,390.0,2019-04-07T21:31:00,Sunil,Food,Non Vegetarian Starters,44.0,Peri Peri Chicken Wings 1/2 Doz,215.0,1.0,215.0,0.0,5.375,5.375,225.76,SUNIL,,,Timber
26.0,2019-04-07T22:35:00,117.0,2.0,2.0,390.0,2019-04-07T21:31:00,Sunil,Liquor,Pint Beers,507.0,Rhino Wheat 330ml,245.0,1.0,245.0,0.0,,,245.0,SUNIL,,,Timber
26.0,2019-04-07T22:35:00,117.0,2.0,2.0,390.0,2019-04-07T21:31:00,Sunil,Food,Mocktails,347.0,VIRGIN KIWI  MOJITO,155.0,1.0,155.0,0.0,3.875,3.875,162.76,SUNIL,,,Timber
26.0,2019-04-07T22:35:00,117.0,2.0,2.0,390.0,2019-04-07T21:31:00,Sunil,Food,Biryani,167.0,Chicken Biryani,275.0,1.0,275.0,0.0,6.875,6.875,288.76,SUNIL,,,Timber
27.0,2019-04-07T22:47:00,118.0,12.0,2.0,393.0,2019-04-07T21:38:00,Sunil,Liquor,Beers 650ml,246.0,Kingfisher Ultra 650ml,295.0,1.0,295.0,0.0,,,295.0,SUNIL,,,Timber
27.0,2019-04-07T22:47:00,118.0,12.0,2.0,393.0,2019-04-07T21:38:00,Sunil,Liquor,Whiskey,265.0,Blenders Pride,135.0,1.0,135.0,0.0,,,135.0,SUNIL,,,Timber
27.0,2019-04-07T22:47:00,118.0,12.0,2.0,393.0,2019-04-07T21:38:00,Sunil,Liquor,Whiskey,265.0,Blenders Pride,135.0,1.0,135.0,0.0,,,135.0,SUNIL,,,Timber
27.0,2019-04-07T22:47:00,118.0,12.0,2.0,393.0,2019-04-07T21:38:00,Sunil,Soft Drink,Soft Beverages,309.0,BOTTLED WATER,20.0,1.0,20.0,0.0,0.5,0.5,21.0,SUNIL,,,Timber
27.0,2019-04-07T22:47:00,118.0,12.0,2.0,393.0,2019-04-07T21:38:00,Sunil,Food,Vegetarian Starters,29.0,Paneer Chilli,245.0,1.0,245.0,0.0,6.125,6.125,257.26,SUNIL,,,Timber
27.0,2019-04-07T22:47:00,118.0,12.0,2.0,393.0,2019-04-07T21:38:00,Sunil,Liquor,Whiskey,265.0,Blenders Pride,135.0,1.0,135.0,0.0,,,135.0,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Mocktails,241.0,KOKUM SHERBET,85.0,1.0,85.0,0.0,2.125,2.125,89.26,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Liquor,Draught Beer,603.0,Budwesier Draught Mug 500ml (m),215.0,1.0,215.0,0.0,,,215.0,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Liquor,Draught Beer,603.0,Budwesier Draught Mug 500ml (m),215.0,1.0,215.0,0.0,,,215.0,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Mocktails,347.0,VIRGIN KIWI  MOJITO,155.0,1.0,155.0,0.0,3.875,3.875,162.76,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Mocktails,238.0,Chocolate Colada,155.0,1.0,155.0,0.0,3.875,3.875,162.76,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Vegetarian Starters,514.0,Vegetarian Grilled Platter,498.99999999999994,1.0,499.0,0.0,12.475,12.475,523.96,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Non Vegetarian Starters,517.0,Non Veg Grilled Platter,699.0,1.0,699.0,0.0,17.475,17.475,733.96,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Non Vegetarian Starters,544.0,Firecracker Prawns,375.0,1.0,375.0,0.0,9.375,9.375,393.76,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Salads,1.0,GREEN SALAD STICKS,104.99999999999999,1.0,105.0,0.0,2.625,2.625,110.26,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Vegetarian Starters,23.0,Sabakki Vade,175.0,1.0,175.0,0.0,4.375,4.375,183.76,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Liquor,Vodka,333.0,Smiroff Green Apple,140.0,1.0,140.0,0.0,,,140.0,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Soft Drink,Soft Beverages,308.0,Sprite,50.0,1.0,50.0,0.0,1.25,1.25,52.5,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Liquor,Draught Beer,503.0,Budweiser Draught Mug (m),155.0,1.0,155.0,0.0,,,155.0,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Bread,162.0,Akki Rotti,50.0,1.0,50.0,0.0,1.25,1.25,52.5,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Bread,162.0,Akki Rotti,50.0,1.0,50.0,0.0,1.25,1.25,52.5,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Bread,162.0,Akki Rotti,50.0,1.0,50.0,0.0,1.25,1.25,52.5,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Indian Mains,331.0,VEGETABLE STEW,209.99999999999997,1.0,210.0,0.0,5.25,5.25,220.5,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Bread,162.0,Akki Rotti,50.0,1.0,50.0,0.0,1.25,1.25,52.5,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Bread,162.0,Akki Rotti,50.0,1.0,50.0,0.0,1.25,1.25,52.5,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Bread,162.0,Akki Rotti,50.0,1.0,50.0,0.0,1.25,1.25,52.5,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Dessert,189.0,Tres Leche,205.0,1.0,205.0,0.0,5.125,5.125,215.26,SUNIL,,,Timber
28.0,2019-04-07T22:49:00,119.0,17.0,2.0,385.0,2019-04-07T21:09:00,Sunil,Food,Dessert,187.0,Chocolate Walnut Brownie W/ Vanilla Ice,155.0,1.0,155.0,0.0,3.875,3.875,162.76,SUNIL,,,Timber
29.0,2019-04-07T23:04:00,120.0,8.0,2.0,365.0,2019-04-07T19:36:00,Amalnathan,Food,Rice,354.0,Roasted Papad,55.0,1.0,55.0,0.0,1.375,1.375,57.76,SUNIL,,,Timber
29.0,2019-04-07T23:04:00,120.0,8.0,2.0,365.0,2019-04-07T19:36:00,Amalnathan,Food,Vegetarian Starters,23.0,Sabakki Vade,175.0,1.0,175.0,0.0,4.375,4.375,183.76,SUNIL,,,Timber
29.0,2019-04-07T23:04:00,120.0,8.0,2.0,365.0,2019-04-07T19:36:00,Amalnathan,Liquor,Draught Beer,497.0,Budweiser Draught Mug (p),135.0,1.0,135.0,0.0,,,135.0,SUNIL,,,Timber
29.0,2019-04-07T23:04:00,120.0,8.0,2.0,365.0,2019-04-07T19:36:00,Amalnathan,Liquor,Draught Beer,497.0,Budweiser Draught Mug (p),135.0,1.0,135.0,0.0,,,135.0,SUNIL,,,Timber
